CustomerKey;GeographyKey;CustomerAlternateKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;NumberCarsOwned;DateFirstPurchase;CommuteDistance;BirthYear;FirstPurchaseYear
18683;368;AW00018683;Robert;Walker;Tuesday, February 20, 1979;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-06-07;1-2 Miles;1979;2013
19239;634;AW00019239;Jeremy;Alexander;Tuesday, April 17, 1979;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-12-20;1-2 Miles;1979;2013
19240;298;AW00019240;Theresa;Jimenez;Wednesday, October 18, 1978;M;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-01-21;1-2 Miles;1978;2013
19241;300;AW00019241;Diane;Dominguez;Sunday, December 31, 1978;M;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-02-15;1-2 Miles;1978;2013
19242;311;AW00019242;Devin;Baker;Friday, May 4, 1979;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-04-28;1-2 Miles;1979;2013
19243;358;AW00019243;James;Thomas;Tuesday, April 24, 1984;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-06-04;1-2 Miles;1984;2013
19982;338;AW00019982;Charles;Cox;Thursday, July 21, 1977;S;M;£70,000;1;0;Graduate Degree;Professional;0;2013-11-11;2-5 Miles;1977;2013
20123;326;AW00020123;Aaron;Gonzalez;Tuesday, October 3, 1978;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-10;1-2 Miles;1978;2013
20790;347;AW00020790;Kayla;Harrison;Monday, December 4, 1978;M;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-07-20;1-2 Miles;1978;2013
20791;360;AW00020791;Ryan;Patterson;Saturday, August 5, 1978;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-06-01;1-2 Miles;1978;2013
21729;641;AW00021729;Alexandria;Morgan;Saturday, July 7, 1984;S;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-09-26;1-2 Miles;1984;2013
21730;301;AW00021730;Noah;Campbell;Wednesday, October 18, 1978;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-12-04;1-2 Miles;1978;2013
21731;331;AW00021731;Alexandra;Diaz;Monday, January 22, 1979;M;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-12-20;1-2 Miles;1979;2013
21732;57;AW00021732;Ian;Johnson;Sunday, April 23, 1978;S;M;£50,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-14;1-2 Miles;1978;2013
22375;335;AW00022375;Jasmine;Williams;Monday, March 26, 1979;S;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-09-12;1-2 Miles;1979;2013
22376;542;AW00022376;Marcus;Martin;Thursday, September 15, 1977;S;M;£50,000;1;0;Graduate Degree;Skilled Manual;0;2013-06-14;1-2 Miles;1977;2013
22547;343;AW00022547;Elijah;Flores;Friday, April 1, 1977;S;M;£70,000;1;0;Graduate Degree;Skilled Manual;0;2013-05-07;1-2 Miles;1977;2013
23410;5;AW00023410;Carrie;Alvarez;Tuesday, November 19, 1974;M;F;£100,000;1;0;Graduate Degree;Management;0;2012-07-23;1-2 Miles;1974;2012
23826;337;AW00023826;Dalton;Ross;Monday, September 17, 1984;S;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-04-11;1-2 Miles;1984;2013
24765;637;AW00024765;Morgan;Alexander;Saturday, August 26, 1978;S;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-06;1-2 Miles;1978;2013
24766;642;AW00024766;Christian;White;Monday, January 15, 1979;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-07-25;1-2 Miles;1979;2013
24769;310;AW00024769;Brendan;Lal;Saturday, July 7, 1984;S;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-23;1-2 Miles;1984;2013
24771;52;AW00024771;Samuel;Harris;Tuesday, August 16, 1983;M;M;£50,000;1;0;Graduate Degree;Skilled Manual;0;2013-03-02;1-2 Miles;1983;2013
24773;69;AW00024773;Grace;Stewart;Monday, December 20, 1976;M;F;£70,000;1;0;Graduate Degree;Skilled Manual;0;2013-04-16;1-2 Miles;1976;2013
24775;310;AW00024775;Alexandra;Alexander;Saturday, June 25, 1977;M;F;£70,000;1;0;Graduate Degree;Skilled Manual;0;2014-01-27;1-2 Miles;1977;2014
24776;361;AW00024776;Samantha;Perry;Sunday, April 3, 1977;M;F;£70,000;1;0;Graduate Degree;Skilled Manual;0;2013-02-20;1-2 Miles;1977;2013
25375;372;AW00025375;Carson;Flores;Sunday, September 18, 1977;M;M;£50,000;1;0;Graduate Degree;Skilled Manual;0;2014-01-22;1-2 Miles;1977;2014
25376;339;AW00025376;Alexis;Griffin;Thursday, November 3, 1977;M;F;£50,000;1;0;Graduate Degree;Skilled Manual;0;2013-12-07;1-2 Miles;1977;2013
25377;314;AW00025377;Lauren;Anderson;Thursday, August 12, 1976;M;F;£70,000;1;0;Graduate Degree;Skilled Manual;0;2013-11-17;1-2 Miles;1976;2013
25378;547;AW00025378;Gabriella;Scott;Saturday, February 12, 1977;M;F;£70,000;1;0;Graduate Degree;Skilled Manual;0;2013-02-21;1-2 Miles;1977;2013
26291;337;AW00026291;Blake;Walker;Saturday, March 5, 1977;S;M;£70,000;1;0;Graduate Degree;Skilled Manual;0;2013-03-11;1-2 Miles;1977;2013
27065;322;AW00027065;Jordan;Wright;Thursday, August 10, 1978;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-07-01;1-2 Miles;1978;2013
27245;331;AW00027245;Lauren;Jones;Friday, March 2, 1984;M;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-31;1-2 Miles;1984;2013
27246;335;AW00027246;Aaron;Hall;Tuesday, January 9, 1979;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-05-14;1-2 Miles;1979;2013
27247;335;AW00027247;Blake;Hughes;Monday, January 22, 1979;M;M;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-05-18;1-2 Miles;1979;2013
27249;369;AW00027249;Emma;Cox;Wednesday, January 12, 1977;M;F;£70,000;1;0;Graduate Degree;Skilled Manual;0;2013-02-23;1-2 Miles;1977;2013
28204;19;AW00028204;Peter;Xu;Sunday, September 28, 1980;M;M;£100,000;1;0;Graduate Degree;Management;0;2012-12-31;2-5 Miles;1980;2012
28638;331;AW00028638;Alexandra;Thompson;Saturday, December 9, 1978;S;F;£40,000;1;0;Graduate Degree;Skilled Manual;0;2013-04-07;1-2 Miles;1978;2013
28817;59;AW00028817;James;Lee;Friday, March 11, 1977;M;M;£50,000;1;0;Graduate Degree;Skilled Manual;0;2013-02-21;1-2 Miles;1977;2013
11636;314;AW00011636;Kimberly;Cox;Wednesday, June 21, 1978;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-09-11;2-5 Miles;1978;2013
11648;307;AW00011648;Kevin;Scott;Saturday, April 12, 1980;S;M;£60,000;1;0;Graduate Degree;Professional;0;2013-08-28;2-5 Miles;1980;2013
11649;345;AW00011649;Ian;White;Wednesday, January 23, 1980;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-04-05;2-5 Miles;1980;2013
11654;298;AW00011654;Ariana;Sanchez;Friday, March 18, 1977;M;F;£60,000;1;0;Graduate Degree;Professional;0;2011-10-18;2-5 Miles;1977;2011
11661;49;AW00011661;Jeremiah;James;Saturday, January 3, 1981;S;M;£60,000;1;0;Graduate Degree;Professional;0;2013-04-06;2-5 Miles;1981;2013
11779;553;AW00011779;Sarah;Jackson;Saturday, January 15, 1977;S;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2011-10-17;1-2 Miles;1977;2011
11786;634;AW00011786;Ian;Murphy;Monday, March 13, 1978;S;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-12-29;2-5 Miles;1978;2013
11800;536;AW00011800;Jennifer;Baker;Wednesday, May 7, 1975;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-08-10;2-5 Miles;1975;2013
11801;536;AW00011801;Aaron;Sharma;Sunday, March 16, 1975;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-12-12;2-5 Miles;1975;2013
11803;631;AW00011803;Jan;Hernandez;Friday, March 11, 1977;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-07-29;2-5 Miles;1977;2013
12883;312;AW00012883;Stephanie;Bailey;Thursday, May 5, 1977;S;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2011-12-13;1-2 Miles;1977;2011
12884;385;AW00012884;Megan;Williams;Monday, November 8, 1976;S;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2011-12-04;1-2 Miles;1976;2011
12908;635;AW00012908;Tyler;Clark;Wednesday, September 8, 1976;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-03-06;2-5 Miles;1976;2013
12911;302;AW00012911;Sebastian;Rogers;Monday, April 21, 1986;S;M;£60,000;1;0;Graduate Degree;Professional;0;2014-01-06;2-5 Miles;1986;2014
12916;60;AW00012916;Natalie;Ross;Tuesday, May 19, 1981;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-05-10;2-5 Miles;1981;2013
13862;298;AW00013862;Andrew;Walker;Saturday, June 3, 1978;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2012-07-23;2-5 Miles;1978;2012
13863;299;AW00013863;Kevin;Long;Monday, July 18, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-09-08;2-5 Miles;1977;2013
13875;316;AW00013875;Samantha;Williams;Tuesday, May 20, 1975;M;F;£60,000;1;0;Graduate Degree;Professional;0;2014-01-24;2-5 Miles;1975;2014
13876;307;AW00013876;Sebastian;Murphy;Saturday, February 8, 1975;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-07-11;2-5 Miles;1975;2013
14369;546;AW00014369;Devin;Sanchez;Wednesday, February 16, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-07-06;1-2 Miles;1977;2013
14372;632;AW00014372;Kaitlyn;Washington;Sunday, January 8, 1978;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-06-11;2-5 Miles;1978;2013
14568;536;AW00014568;Priscilla;Kumar;Tuesday, March 9, 1982;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-04-07;2-5 Miles;1982;2013
14571;298;AW00014571;Rachel;Richardson;Friday, April 23, 1982;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-08-21;2-5 Miles;1982;2013
14573;552;AW00014573;Madison;Wood;Saturday, February 2, 1980;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-09-26;2-5 Miles;1980;2013
14574;66;AW00014574;Katherine;Powell;Sunday, September 15, 1974;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-06-23;2-5 Miles;1974;2013
14575;634;AW00014575;Rachel;Lee;Wednesday, May 7, 1980;M;F;£60,000;1;0;Graduate Degree;Professional;0;2014-01-23;2-5 Miles;1980;2014
15291;62;AW00015291;Julia;Alexander;Tuesday, October 19, 1982;S;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-11-15;1-2 Miles;1982;2013
15292;553;AW00015292;Megan;Bailey;Tuesday, December 14, 1976;S;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-04;1-2 Miles;1976;2013
15293;542;AW00015293;Mason;Watson;Sunday, March 7, 1982;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2014-01-12;1-2 Miles;1982;2014
15301;310;AW00015301;Amy;Guo;Thursday, August 18, 1977;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-02-21;2-5 Miles;1977;2013
15477;310;AW00015477;Jose;Adams;Saturday, February 8, 1975;S;M;£60,000;1;0;Graduate Degree;Professional;0;2013-12-14;2-5 Miles;1975;2013
15868;66;AW00015868;Caleb;Lal;Friday, December 10, 1976;S;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-05-19;1-2 Miles;1976;2013
16070;343;AW00016070;Sierra;Phillips;Saturday, June 21, 1975;S;F;£60,000;1;0;Graduate Degree;Professional;0;2014-01-05;2-5 Miles;1975;2014
16072;536;AW00016072;Caleb;Evans;Friday, October 8, 1982;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-10-12;2-5 Miles;1982;2013
16073;623;AW00016073;Miranda;Bryant;Friday, June 10, 1977;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-12-12;2-5 Miles;1977;2013
16075;644;AW00016075;Alexis;Johnson;Saturday, January 22, 1977;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-10-26;2-5 Miles;1977;2013
16085;50;AW00016085;Trevor;Gonzales;Thursday, July 10, 1975;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-02-07;2-5 Miles;1975;2013
16769;315;AW00016769;Tyler;Walker;Friday, April 22, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-17;1-2 Miles;1977;2013
16774;648;AW00016774;Eduardo;Perry;Monday, February 7, 1983;S;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-06-15;2-5 Miles;1983;2013
16958;49;AW00016958;Pedro;Torres;Friday, October 29, 1982;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-02-11;2-5 Miles;1982;2013
16959;62;AW00016959;Carson;Foster;Saturday, August 7, 1976;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-03-07;2-5 Miles;1976;2013
17560;642;AW00017560;Kaylee;Richardson;Thursday, March 10, 1983;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-08-15;2-5 Miles;1983;2013
17562;311;AW00017562;Zachary;Sharma;Tuesday, November 22, 1983;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-06-21;2-5 Miles;1983;2013
17569;536;AW00017569;Mya;Price;Friday, August 22, 1975;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-02-26;2-5 Miles;1975;2013
17570;612;AW00017570;Carlos;Sanchez;Saturday, September 20, 1975;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-02-26;2-5 Miles;1975;2013
17577;325;AW00017577;Justin;Lee;Friday, November 29, 1974;S;M;£60,000;1;0;Graduate Degree;Professional;0;2013-07-15;2-5 Miles;1974;2013
17578;355;AW00017578;Megan;Thompson;Tuesday, November 18, 1980;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-06-09;2-5 Miles;1980;2013
17579;54;AW00017579;Jack;Chen;Thursday, December 9, 1976;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-09-14;2-5 Miles;1976;2013
17698;372;AW00017698;Xavier;Butler;Thursday, May 19, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-05-04;1-2 Miles;1977;2013
17872;618;AW00017872;Robert;Miller;Tuesday, March 15, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-21;1-2 Miles;1977;2013
18557;49;AW00018557;Bailey;Lopez;Thursday, September 16, 1976;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-02-11;2-5 Miles;1976;2013
18684;372;AW00018684;Makayla;Watson;Sunday, March 4, 1979;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-11-13;1-2 Miles;1979;2013
18687;302;AW00018687;Olivia;Smith;Saturday, January 16, 1982;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-02-09;1-2 Miles;1982;2013
19116;70;AW00019116;Logan;Alexander;Thursday, April 10, 1980;S;M;£60,000;1;0;Graduate Degree;Professional;0;2013-06-02;2-5 Miles;1980;2013
19117;301;AW00019117;Kaitlyn;Coleman;Thursday, May 22, 1986;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-12-18;2-5 Miles;1986;2013
19120;553;AW00019120;Caleb;Sharma;Thursday, March 31, 1977;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-12-12;2-5 Miles;1977;2013
19246;618;AW00019246;Carlos;Campbell;Saturday, February 5, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-07-10;1-2 Miles;1977;2013
19987;55;AW00019987;Taylor;Moore;Saturday, January 15, 1977;S;F;£60,000;1;0;Graduate Degree;Professional;0;2011-07-06;2-5 Miles;1977;2011
20125;623;AW00020125;Natalie;Clark;Saturday, March 19, 1977;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-05-29;1-2 Miles;1977;2013
20126;368;AW00020126;Seth;Carter;Friday, April 15, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2014-01-09;1-2 Miles;1977;2014
20129;536;AW00020129;Nicole;Stewart;Sunday, April 17, 1977;S;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-04-04;1-2 Miles;1977;2013
20656;66;AW00020656;Marcus;Perry;Sunday, October 19, 1975;M;M;£60,000;1;0;Graduate Degree;Professional;0;2012-06-09;2-5 Miles;1975;2012
20792;51;AW00020792;Hailey;Rivera;Friday, December 31, 1976;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-09-29;1-2 Miles;1976;2013
21586;552;AW00021586;Stephanie;Foster;Tuesday, January 3, 1978;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-23;2-5 Miles;1978;2013
21587;298;AW00021587;Jenna;Roberts;Wednesday, May 25, 1983;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-10-28;2-5 Miles;1983;2013
21588;301;AW00021588;Theodore;Martin;Tuesday, August 2, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-11-10;2-5 Miles;1977;2013
21595;54;AW00021595;Juan;Ward;Tuesday, October 19, 1982;M;M;£60,000;1;0;Graduate Degree;Professional;0;2012-10-01;2-5 Miles;1982;2012
21599;548;AW00021599;Sara;Lopez;Monday, December 8, 1980;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-11-05;2-5 Miles;1980;2013
21733;627;AW00021733;Ian;Simmons;Tuesday, May 3, 1977;S;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-12-15;1-2 Miles;1977;2013
23019;348;AW00023019;Emma;Garcia;Monday, October 11, 1976;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-05-15;1-2 Miles;1976;2013
23156;548;AW00023156;Samantha;Barnes;Tuesday, June 3, 1980;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-06-26;2-5 Miles;1980;2013
23157;536;AW00023157;Valerie;Gao;Sunday, November 7, 1976;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-08-15;2-5 Miles;1976;2013
23165;385;AW00023165;Natalie;Mitchell;Monday, March 31, 1980;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-06-13;2-5 Miles;1980;2013
23172;50;AW00023172;Alexandra;Thomas;Sunday, August 30, 1981;M;F;£60,000;1;0;Graduate Degree;Professional;0;2011-08-03;2-5 Miles;1981;2011
23834;635;AW00023834;Ethan;Long;Sunday, December 4, 1977;S;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-11-09;2-5 Miles;1977;2013
23850;627;AW00023850;Anna;Hall;Thursday, May 19, 1977;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-11-12;2-5 Miles;1977;2013
23853;638;AW00023853;Isaac;Perez;Saturday, June 21, 1975;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-11-17;2-5 Miles;1975;2013
23854;343;AW00023854;Megan;Torres;Thursday, December 12, 1974;M;F;£60,000;1;0;Graduate Degree;Professional;0;2013-11-10;2-5 Miles;1974;2013
23857;543;AW00023857;Alexandra;Anderson;Tuesday, June 24, 1975;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-11-14;2-5 Miles;1975;2013
23865;43;AW00023865;Lori;Sanz;Saturday, October 18, 1975;S;F;£60,000;1;0;Graduate Degree;Professional;0;2011-11-01;2-5 Miles;1975;2011
23867;66;AW00023867;Sarah;Henderson;Monday, March 22, 1976;S;F;£60,000;1;0;Graduate Degree;Professional;0;2011-11-14;2-5 Miles;1976;2011
24770;374;AW00024770;Isaac;Wright;Sunday, May 13, 1979;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-08-02;1-2 Miles;1979;2013
24782;300;AW00024782;Nicole;Morris;Saturday, August 6, 1977;M;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-08-04;2-5 Miles;1977;2013
24783;307;AW00024783;Barry;Raman;Wednesday, February 1, 1978;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-09-17;2-5 Miles;1978;2013
24801;635;AW00024801;Chase;Bailey;Friday, January 7, 1977;S;M;£60,000;1;0;Graduate Degree;Professional;0;2013-10-03;2-5 Miles;1977;2013
25380;642;AW00025380;Seth;Gonzales;Saturday, August 6, 1983;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2013-04-17;2-5 Miles;1983;2013
25393;66;AW00025393;Lucas;Cox;Friday, December 10, 1982;M;M;£60,000;1;0;Graduate Degree;Professional;0;2012-02-24;2-5 Miles;1982;2012
25394;539;AW00025394;Anthony;Garcia;Tuesday, May 3, 1977;M;M;£60,000;1;0;Graduate Degree;Professional;0;2013-05-31;2-5 Miles;1977;2013
25395;638;AW00025395;Paige;Flores;Saturday, October 30, 1982;S;F;£60,000;1;0;Graduate Degree;Professional;0;2013-06-03;2-5 Miles;1982;2013
26290;383;AW00026290;Noah;Chen;Saturday, December 30, 1978;S;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2012-02-06;1-2 Miles;1978;2012
26300;298;AW00026300;Audrey;Ortega;Thursday, October 13, 1977;S;F;£60,000;1;0;Graduate Degree;Skilled Manual;0;2012-02-09;2-5 Miles;1977;2012
26311;609;AW00026311;Brenda;Rodriguez;Thursday, February 17, 1977;S;F;£60,000;1;0;Graduate Degree;Professional;0;2012-03-25;2-5 Miles;1977;2012
26312;632;AW00026312;Elizabeth;Wood;Tuesday, December 28, 1976;M;F;£60,000;1;0;Graduate Degree;Professional;0;2012-03-19;2-5 Miles;1976;2012
27076;326;AW00027076;Dakota;Russell;Monday, March 21, 1977;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2012-08-18;1-2 Miles;1977;2012
27090;336;AW00027090;Elizabeth;Brown;Saturday, December 14, 1974;M;F;£60,000;1;0;Graduate Degree;Professional;0;2012-09-24;2-5 Miles;1974;2012
27099;50;AW00027099;Zachary;Williams;Thursday, April 1, 1976;M;M;£60,000;1;0;Graduate Degree;Professional;0;2012-05-26;2-5 Miles;1976;2012
27263;359;AW00027263;Aaron;Kumar;Sunday, January 25, 1976;M;M;£60,000;1;0;Graduate Degree;Professional;0;2012-10-31;2-5 Miles;1976;2012
27270;55;AW00027270;Connor;Collins;Sunday, December 12, 1976;M;M;£60,000;1;0;Graduate Degree;Professional;0;2012-09-20;2-5 Miles;1976;2012
27271;614;AW00027271;Anna;Reed;Thursday, September 9, 1982;M;F;£60,000;1;0;Graduate Degree;Professional;0;2012-11-23;2-5 Miles;1982;2012
27276;299;AW00027276;Faith;Alexander;Tuesday, July 16, 1974;S;F;£60,000;1;0;Graduate Degree;Professional;0;2012-11-22;2-5 Miles;1974;2012
27285;60;AW00027285;Zachary;Jones;Thursday, March 18, 1976;S;M;£60,000;1;0;Graduate Degree;Professional;0;2012-09-17;2-5 Miles;1976;2012
28649;302;AW00028649;Nathan;Martinez;Tuesday, April 11, 1978;S;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2011-05-24;2-5 Miles;1978;2011
28654;548;AW00028654;Miguel;Nelson;Monday, January 5, 1976;M;M;£60,000;1;0;Graduate Degree;Professional;0;2011-05-08;2-5 Miles;1976;2011
28659;54;AW00028659;Vanessa;Simmons;Monday, September 9, 1974;S;F;£60,000;1;0;Graduate Degree;Professional;0;2012-01-24;2-5 Miles;1974;2012
28824;634;AW00028824;Brandon;Gonzales;Monday, May 8, 1978;S;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2011-06-22;2-5 Miles;1978;2011
28825;635;AW00028825;Caleb;Hernandez;Wednesday, February 1, 1978;M;M;£60,000;1;0;Graduate Degree;Skilled Manual;0;2011-06-05;2-5 Miles;1978;2011
28827;312;AW00028827;Joshua;Robinson;Wednesday, March 23, 1983;M;M;£60,000;1;0;Graduate Degree;Professional;0;2011-06-02;2-5 Miles;1983;2011
28839;552;AW00028839;Connor;Parker;Friday, April 9, 1982;M;M;£60,000;1;0;Graduate Degree;Professional;0;2011-06-30;2-5 Miles;1982;2011
29116;36;AW00029116;Janelle;Patel;Wednesday, April 30, 1980;M;F;£100,000;1;0;Bachelors;Management;3;2013-04-08;2-5 Miles;1980;2013
14479;385;AW00014479;Samantha;Smith;Friday, March 20, 1942;S;F;£170,000;1;0;Graduate Degree;Management;4;2013-12-12;0-1 Miles;1942;2013
17399;352;AW00017399;Ian;Sanchez;Sunday, November 23, 1969;M;M;£150,000;1;0;Bachelors;Management;3;2013-10-31;0-1 Miles;1969;2013
18421;359;AW00018421;Megan;Morgan;Sunday, February 13, 1966;M;F;£170,000;1;0;Graduate Degree;Management;4;2013-10-26;0-1 Miles;1966;2013
27460;307;AW00027460;Grant;Goel;Wednesday, October 24, 1979;S;M;£130,000;1;0;Graduate Degree;Management;3;2012-12-17;0-1 Miles;1979;2012
27515;2;AW00027515;Keith;Becker;Monday, September 9, 1963;S;M;£100,000;1;0;Bachelors;Management;3;2013-07-01;0-1 Miles;1963;2013
29117;26;AW00029117;Glenn;She;Friday, January 31, 1969;S;M;£100,000;1;0;Bachelors;Management;3;2013-06-03;0-1 Miles;1969;2013
29118;33;AW00029118;Noah;Griffin;Tuesday, August 6, 1963;S;M;£100,000;1;0;Bachelors;Management;3;2013-08-05;0-1 Miles;1963;2013
11504;315;AW00011504;Jordan;Baker;Saturday, October 17, 1936;M;F;£40,000;1;0;Bachelors;Skilled Manual;1;2013-05-01;0-1 Miles;1936;2013
11743;372;AW00011743;Chase;Kelly;Monday, September 9, 1974;M;M;£60,000;1;0;Bachelors;Professional;1;2011-10-25;0-1 Miles;1974;2011
11759;28;AW00011759;Dawn;Nath;Tuesday, November 18, 1980;M;F;£110,000;1;0;Graduate Degree;Management;1;2011-07-10;0-1 Miles;1980;2011
11888;49;AW00011888;Aaron;Ross;Thursday, December 18, 1969;M;M;£60,000;1;0;Bachelors;Professional;1;2013-03-18;0-1 Miles;1969;2013
12861;256;AW00012861;Robyn;Jimenez;Wednesday, March 21, 1973;M;F;£40,000;1;0;Bachelors;Skilled Manual;1;2012-11-19;0-1 Miles;1973;2012
12954;612;AW00012954;Pedro;Diaz;Monday, February 19, 1968;M;M;£70,000;1;0;Bachelors;Professional;1;2013-05-18;0-1 Miles;1968;2013
13001;39;AW00013001;Clarence;Zhang;Thursday, March 6, 1975;S;M;£130,000;1;0;Graduate Degree;Management;1;2012-04-23;0-1 Miles;1975;2012
13107;20;AW00013107;Mary;Nelson;Monday, January 8, 1968;M;F;£60,000;1;0;Bachelors;Professional;1;2012-06-03;0-1 Miles;1968;2012
13823;213;AW00013823;Margaret;Zheng;Wednesday, May 2, 1973;M;F;£40,000;1;0;Bachelors;Skilled Manual;1;2012-02-16;0-1 Miles;1973;2012
13947;546;AW00013947;Megan;Hughes;Friday, May 14, 1965;M;F;£70,000;1;0;Graduate Degree;Professional;1;2012-12-05;0-1 Miles;1965;2012
14048;32;AW00014048;Wyatt;Mitchell;Sunday, October 1, 1967;M;M;£60,000;1;0;Bachelors;Professional;1;2012-08-17;0-1 Miles;1967;2012
14303;13;AW00014303;Briana;Ramos;Monday, December 18, 1967;M;F;£60,000;1;0;Bachelors;Professional;1;2012-09-19;0-1 Miles;1967;2012
